,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
35,1,0.49112809585597395,1.1618033321030399,0.9515202402411842,2.4683447588397405,-2.3168470800574026,-2.0205524431669177,1.2574490032932284,-1.479465041717786,-4.591800454873215,3.3508411482908715,0.910501221043608,-2.581697272848611,0.5605655164506828,-2.357077887484861,2.880468977979879,0.750536681176587,0.022289423554296826,1.2217570746362538,2.3411718127173473,2.9245777260823997
36,4,0.7942299436596927,-1.7733555367151863,-1.0026887271039875,1.0839284587081675,-3.3977688254783662,-0.40684798305468134,-0.7478863419372367,1.3119026461754593,0.876682416425008,-0.3902235188322442,-0.8273695689513118,-2.2766160935296416,-0.8794455811957149,1.6784729056969125,0.5847563894162202,0.22965641709245016,-1.353718215955035,0.35373314711276854,-1.099798325011631,-0.747895907272444
37,2,1.9387880705853413,-2.8456307416101554,2.980986180484741,6.147389213928825,-0.48548551452156663,1.2777297452973548,0.26805848754055517,-2.631143489819451,0.8459045199414291,1.084331687706183,3.261750236190149,-0.9889872146324042,3.4419344717408342,3.370518702141178,-0.4227715841641,-2.037719856759144,-0.1936356114709452,0.12259862506563228,0.7429477309233617,1.8638771929829732
38,0,0.8151190847346523,-0.33760324738673797,-0.04148833195391585,1.4981860754220793,1.1844628154577757,0.4051127378905946,-0.08028320274304039,0.05452585146368751,-3.8665906063956155,1.0059460748017686,-0.06256208624139967,-0.2918502593128583,0.5946542955388364,1.3522283366758263,-1.7492693430319983,0.03677839379440952,-1.27929731206337,1.6758129769065546,0.48805789618225986,0.847637797093146
39,2,-0.8304596597230827,0.0425646914312073,0.4579294234529935,1.5870907254649391,0.8672253481675309,-0.4539426128067073,2.24385858461821,0.06512355674743014,-0.3017895257672106,-2.9392747088659186,-0.5046141243670007,-1.9118963123141701,-1.5392919450158118,1.3756610568842143,-2.57012457332833,0.4478777684972573,-0.7431428165268784,-0.3651287432771795,0.07348236535090265,0.39997180623892886
40,2,-0.17754987278938833,1.0565099443489157,2.1140095241368564,0.3721039857722876,3.786916061044547,4.276632750905734,-0.3241074962584377,0.8118872513358968,2.9678965108290916,3.8682542168261578,7.129244094129125,-0.11500763501867098,3.0444287737572595,4.320086941280824,-3.7477688187822387,-2.0725551234300488,-0.06648726006426277,2.507412203534985,0.4814731059242718,2.9194338549086893
41,1,-3.262820833947866,3.087293814411348,0.6514437614950018,-2.205367312763826,2.011593432891508,-1.2474049517788133,-1.2740516544164484,0.29112201722949466,1.3502825004597634,0.2653807055730332,-2.8456864416133745,-0.7676074939080609,-2.0056078797042938,-1.2492518418604313,-1.1977275832814163,-1.3681095112155859,2.692644810524017,-0.16846971301540534,-1.146905235085556,-1.7281644719874183
42,0,3.3392685062269134,1.3634596545315778,1.4552970605983704,4.255110140885767,-0.12294468750737028,1.8210156188314397,-1.3940327083326085,0.49195457880339516,-2.444765914383506,2.419528936579672,6.094785781294356,2.5242477907314305,3.5657680238785208,3.3547175336779507,-1.2090514656199787,2.216597602438386,-1.5167490264520411,2.4940151729139184,-0.989426371149074,-2.1066879052040015
43,1,4.94913253247534,1.6923176221044327,1.5883478186962554,4.22578584314469,-0.10641409143126494,1.4564718738465003,-3.692963811198698,-4.067563190268864,1.1355688616988489,3.645064922239004,-2.025823870247574,1.413583588146829,7.378927861922969,-3.161046206458299,0.6656151196814636,-4.0512860438628,-0.20300860750005553,-4.403400286996487,-4.520115451669543,-0.3806711903101333
44,3,-6.770277866234663,4.583137749217473,-0.5795955165574552,-3.300576210831097,5.112461540342394,3.0336989249707114,1.5778319185978298,5.423644875811181,-0.0809608196878219,4.358360298163391,6.853679215612792,-2.8534651357634395,-3.143009661123511,-2.447328862902529,-0.6295507135804074,6.686919065437562,1.7662037243722732,2.323420750161887,1.7317610282360993,0.5299991390603886
45,2,-0.0012104988378981237,-5.1681674921740575,-0.6952983400636158,-0.24650904442028174,-2.218256463702614,-0.5133511612694989,3.4556078930997876,1.9798872411141921,-0.0970759778295775,-1.4888995699274143,0.11076627070363947,-0.44778112985549756,-1.8844923376292657,2.431410857367762,3.159243930397352,1.1362982639999322,-1.4546029558187559,-1.5818853070743162,2.951792318086184,3.711969041219057
46,3,-0.047709175224241215,1.5177644672975747,0.9466735121483837,2.425285204893279,-1.322673832998998,-0.30543542063387646,0.6732976098038702,-0.8040257267492378,-1.459475080294102,2.6651459421543544,-0.9830583864853897,-1.478108006612404,1.0697784329415752,1.6841716828022806,0.8425746963615284,0.3480004970629888,-0.18905603743631105,-1.9228638549972645,-0.3547500522850263,1.0716542230536337
47,3,-0.5554186405860209,-1.5746293208423365,1.6364318824447988,1.3341313897594862,0.9831478637628476,1.5077138804606784,0.5912016185293244,0.9421156538800951,-1.4437125562452995,2.7929366926334938,-0.4465933562847391,-1.3972790117562484,1.5291633212018723,2.4305386508216804,0.8808194563102532,-0.12028882155131246,0.22976141431082273,-4.679207479105346,-1.515965829251767,0.8271825916450741
48,2,2.5877826597536715,-2.8728346252171066,2.74258316367021,3.5298015907157976,-1.2423492623327836,0.9245708578319771,0.4587190008824007,-0.5643522161632908,0.017724543942686542,-0.3179361639604259,0.5650374764838713,0.05136573989424928,2.352178074522491,2.7750269689696725,-1.0705368567284481,-4.742659092371653,-1.0636101411193128,-1.1847673101616187,-4.475687809431854,1.208310710218134
49,1,0.9681317139258331,7.879948081604725,-0.003924777737541126,0.7026098906591858,1.205310780823945,3.270620812585076,-1.87127285177953,-0.7020366281361674,-0.8284170780031199,2.066480817205594,5.271708260405997,-0.9261163773737038,1.7892586043217242,-2.259087034229634,-2.6912785643756134,3.472856555219632,2.1233082049370893,1.2226589312148854,-0.49038627640880383,-2.1353117947248585
50,0,-0.45729702353605134,-2.101332797315027,2.325177262516908,4.717421009572898,0.6085357682188001,1.0581669837496137,2.3604557539158506,0.6447448313917582,-1.108291240929158,-0.07482714535868518,2.215188371546369,-0.9170826272935729,-0.2822136339344783,1.0618974006352113,2.5642729969451312,0.20197038512570153,-1.0628944779159428,-3.070273032287821,-4.988394906283526,2.449043776365523
51,0,-0.8991986118434365,-1.0754404877188588,1.3172362068257588,-0.8084417640534245,4.42244396191113,-0.6212407605111198,-2.6508633313683574,0.40235560715997176,1.3374104208657513,1.451542720853275,-0.7283862265771786,3.5422231386298315,1.0263229400346328,-4.2373081879212355,2.3648957056720605,-2.8088604571652906,1.4666971985470316,-0.11051382530660374,-1.8258233055364708,-0.10926586623728274
52,0,3.9984287031439494,-4.101471796389307,4.75103851049443,4.579651278335434,-2.43810101493023,-1.504797180593908,1.1904644069493717,0.7688616116813043,-2.132834736575661,-0.49040331953772054,2.6548025703891733,-0.24420638769145062,2.6598796963825224,8.26104392109424,2.120749316456138,-6.106357969439341,-2.28075537775895,-4.013069771536526,-5.616887490519194,3.8299896568039284
53,1,-1.1766286392077563,9.14665354549997,-0.3685282390991282,-1.667025340760384,-1.7513641997622325,3.864168908842134,0.3429173416760119,2.190876895136044,-5.85841390393289,7.147944345910518,11.082014569996426,-5.483449922854626,-1.247905880674346,-4.773755071204956,-1.3312026966353483,5.97628573263553,2.4293624415917106,8.418179753676819,3.3890780259301425,1.0880990498734808
54,2,0.9095303130686891,-2.843515002206931,-0.5546863802966815,3.345094437882789,-1.9148148852703513,2.395516823101579,1.3768394984800343,0.5167493517333821,-1.7999384925839403,1.2963827917383117,3.764997499618408,1.2597196900369902,2.8723611759313674,1.6805703822737352,0.28309761833691377,0.9341450206486406,-0.15562284425813974,0.45431097799785447,-1.951951413983102,2.8729782355448314
55,4,2.43878621154855,-5.630289441844471,1.157152540556037,1.3584523593701952,0.36659014401839574,-0.8164939703745576,-1.1126887421743974,0.36846483332189317,-0.46605054579524857,0.07987279340833081,-0.49522034814610466,1.147671904514543,1.787065806650669,3.1569425416694794,0.704820689397511,-4.124722195086159,-2.1733543225044487,-0.404250398537846,-2.2435106873730635,1.452799902262106
56,1,1.260490988420125,-9.488798700726928,-1.2149866665782427,1.1980805599040039,-4.422649561683102,-1.9993993977568243,5.131008627561543,-3.3939838346797226,1.5976234089992647,-4.924103401229537,-3.9260929947591663,0.9579617084318806,0.9441580547566548,3.484785891778257,-0.35423329130243514,-1.1563286326994577,-0.35195478124944335,-3.317672764166538,2.597350965658912,2.9018683912527488
57,2,-1.7103409224582424,1.3696125548519593,0.6516154011450465,-3.040577297910922,1.114904122150464,0.23346701414204946,-1.086765636888982,0.5286066327326532,-0.10877939726156297,2.0834071253397006,0.11476819464957883,1.5475548284709895,-0.219788467965712,-3.7537783211158113,-0.7983015065302197,-1.0319561972409297,3.200301418088723,2.160846528703506,-0.335590637702416,-1.92859546006315
58,4,2.5005645886773054,0.30138770135322257,2.674285227421926,-0.3847705487774684,-0.3432637200845693,0.27078961932782913,-1.2208814529471175,0.8353149640606928,-1.1518949481189538,5.337533036749567,0.5858794565471924,1.6045818329090766,3.8452483283841152,-0.6220659531069209,0.7083488432510143,-2.5541485969467668,-0.5482198457940514,-1.07365771851353,-1.250182851754832,-1.3474892916578873
59,3,1.0281917193587393,-1.4980247622869862,-0.1500124188044352,1.6139878017242588,-0.7326090021516883,-1.4184979761019654,0.4554207065132407,-0.1495119336492359,1.1881714967578103,0.19237809136822176,-0.6995406068097377,0.6624510623117641,1.7463962789073273,3.0817212398968925,-0.04289866697280773,-0.19688748425794853,-2.2620060940294224,-1.8425626144158398,-2.0365540143330105,0.386636181221234
60,3,0.4724490606607312,-1.2067341329486359,2.109621768684598,1.2244870528240246,-0.6543731080810695,-1.1033914490521408,0.5006776947196491,-1.8254235606036604,1.4694288724817794,-3.048112827458065,-0.8432019423487545,0.15688879444764034,1.7010314818734913,-3.448560818533551,-1.6465783067269322,-2.8052947366770757,3.3460085428492055,-1.07018669200306,1.0280830103143646,-1.6117231247856374
61,3,2.201684551426932,-2.934406311145273,-0.37739216213327204,-0.877491030984049,-0.19697530625212134,2.042120127495683,-0.04638819936978123,-1.2053250694922697,0.5066084579177172,-0.07816557392261832,-0.6323490958650162,2.5998233203497243,-0.9532725612171395,3.4448042851822347,1.112203438520894,0.8670045285862852,-0.9738758739219934,-1.7803933657864075,-1.9358386211980485,-0.9945048440136914
62,2,-3.524442413183285,7.713289283260522,-6.485904359712967,-2.632386376521427,-0.7804666284232762,0.003778541279466586,-0.40051023701258254,-2.649687177093058,-2.549356123885274,2.3541412400715562,0.5160728505521684,-0.18759556156461915,-4.791519630579114,-4.885294149680798,1.0604118729176362,9.791437175919066,1.238196974961653,4.924642469614901,-1.933759819237408,-0.8018113991670666
63,1,-0.6875444783937005,-0.6526741535727683,-0.18215670914930915,-0.7389287993872753,-3.9798339721137705,0.25529177793439894,1.7135404379617996,1.7623529892439422,-2.823368198053482,2.94878301857713,-1.2204899160626523,-1.4166996948359687,1.1582507257870411,12.127336529914317,-0.6353161697709178,-1.081329211657369,0.5644225347394937,-3.735205649600382,0.7798291750152,4.096388661742927
64,1,-0.2874397525425789,-0.15674693064746165,0.9014041996782779,-0.04134587689974676,0.2767663856874773,-0.30717968881893104,0.8693768515759475,1.5803222470360634,1.1607870639983617,-0.4885575290032644,-1.6506748343816178,2.6343307936673064,2.299908807241361,-1.429961886507768,-1.3852708436879728,-2.748636875020489,0.9255356270723197,-1.0870499667515316,-0.1851699152689556,0.3520301248281183
65,1,-1.1944676070562956,-3.088299100893856,-1.363296419709195,-0.2981091471185575,0.22172795123288647,-1.485876946923784,-1.6007690764717335,-0.5005564518449325,2.8955320795632455,-0.6960225210156504,-3.72031901778672,0.4397163502927336,-0.13203350314303627,2.5470751388586534,-0.18090256657192294,-1.2128295552669184,0.0645618015646796,-0.6866039101156225,-0.27519372203013104,-0.4009538728561458
66,2,-2.72472284971868,3.215545319347786,-3.4294908772910615,-3.592233648165435,0.29945502059583096,-0.1299931765241514,-0.5005700937924472,1.8668703661940047,-2.617340357270714,1.9462356009917425,-2.6849729675961433,0.8027496161734811,-2.1262471853885097,-1.82647250429233,-0.19615390790764012,2.5848628719378968,0.6424578439703295,0.9984654067095955,-2.622822042252002,-0.08707426387285806
67,3,-3.1604500291574533,2.9944155647848483,-2.6535760590599096,-2.0162769906353186,1.1347666341228944,-2.4052459466392,2.1216598612072577,-2.180955583857577,-0.7017538931485452,-1.1122409131946123,1.5787576780018107,1.391253391527132,-4.708581512774454,-3.3575516125245577,0.41037346089979404,5.510751168347993,0.6103432826701041,5.029134280897685,0.30434363069296677,0.10222653276612488
68,1,-2.461197218813414,0.6545201505923692,3.931495785219948,-1.5381794792976873,2.2731950888290116,-0.5347119135601824,-0.2937830130453026,2.58339709573495,-0.7735568415727131,3.230564580260314,-0.5962144811366081,-2.1536467849313556,1.5044399379539188,-5.193541246898997e-05,-2.568815652277858,-4.680029098141427,2.445504571643197,-1.065227039479204,-0.06025571247532465,-0.7166745896519267
69,4,0.19769828195143713,-0.6713047649161107,-0.37294153536510133,-2.027314960927037,0.7787787502881166,-0.17017444877999166,1.903537834232374,-1.0050650690691798,2.2419145949791583,-1.450054748223841,-2.1230017772234953,-1.4326358749041679,-0.7265460705596991,-0.06347476171337793,-0.7528593995501487,-0.588782832602266,-0.3197233352098946,-2.3883248866860165,3.304057089243975,1.9474301915652161
70,0,2.1745143306241794,-2.2065915524216937,3.34606906835617,2.0220605058157144,0.47916524728995774,1.4580490199194853,1.084700471967612,-0.12297198910890943,-0.006857269069674256,0.6068879270140387,-2.521254070747111,1.3746987800483323,-0.07650107194012418,-2.452710682783242,2.965176225899081,-2.8831895819761835,-0.9540186677565307,-3.1305637039967076,-1.0481208291047803,0.18675494585002306
71,4,4.196672046554625,-0.7922791176441001,1.101813074640628,2.9063581479795335,-0.3298298710539093,2.6429749453170603,0.24348633224596147,0.9597871813452266,0.782141396245296,-1.7188227625050527,3.791249027241451,-1.3531074282892501,3.8779867984031133,2.327094104370094,-2.6408723063995025,-0.07797522878755747,-1.6453611094417178,-2.971928279757162,-0.04215565366840322,-0.2683717804850988
72,0,-0.32695837294144353,-0.028546059660058937,-1.9833426052617722,-1.9241028004428105,-3.4883533822220234,-4.505532212681302,0.03989815560914685,3.6371670173213624,0.3362055259453546,-1.957360896058241,-2.4164810953031672,1.5205108247673866,-2.274979938997544,-2.6979686791085076,1.5478437843023345,1.4639823443752236,-1.3286389360579038,2.9692246913002385,1.6532747804444443,-2.5107909108988262
